Vessel_CAT_ID,Vessel_ID,Vessel_Name,Vessel_Type,Vessel_Captain,Vessel_Type,Vessel_Category,Abbreviation
SCHR,SCHR_A000265,American Eagle,Schooner,Kelsey,,,
SCHR,SCHR_A000266,American Star,Schooner,Stone,,,
SCHR,SCHR_A000266,American Star,Schooner,Swinson,,,
SCHR,SCHR_A000268,Amos,Schooner,Falkenburg,,,
SCHR,SCHR_A000269,Amos Falkenburg,Schooner,Rogers,,,
SCHR,SCHR_A000269,Amos Falkenburg,Schooner,,,,
SCHR,SCHR_A000271,Amos Falkenbury,Schooner,Rogers,,,
SCHR,SCHR_A000271,Amos Faulkenberg,Schooner,Beatty,,,
SCHR,SCHR_A000271,Amos Faulkenburg,Schooner,Rogers,,,
SCHR,SCHR_A000274,Amrust,Schooner,Thompson,,,
SCHR,SCHR_A000275,Amytis,Schooner,Bucker,,,
SCHR,SCHR_A000276,Anacosta,Schooner,McCowan,,,
SCHR,SCHR_A000276,Anacosta,Schooner,,,,
SCHR,SCHR_A000276,Anacosta,Schooner,McCawn,,,
SCHR,SCHR_A000279,Anderson,Schooner,Bower,,,
SCHR,SCHR_A000280,Andover,Schooner,,,,
SCHR,SCHR_A000281,Andrew Armstrong,Schooner,Merrill,,,
SCHR,SCHR_A000281,Andrew Armstrong,Schooner,Kaine,,,
SCHR,SCHR_A000281,Andrew Armstrong,Schooner,,,,
SCHR,SCHR_A000281,Andrew Armstrong,Schooner,Fithett,,,
SCHR,SCHR_A000281,Andrew Armstrong,Schooner,Cannon,,,
SCHR,SCHR_A000281,Andrew Armstrong,Schooner,Arnett,,,
SCHR,SCHR_A000281,Andrew Armstrong,Schooner,Fitchett,,,
SCHR,SCHR_A000288,Andrew Jackson,Schooner,,,,
SCHR,SCHR_A000289,Andrew W. Armstrong,Schooner,Mathews,,,
SCHR,SCHR_A000290,Andromena,Schooner,Rowland,,,
SCHR,SCHR_A000290,Andromode,Schooner,Rowland,,,
SCHR,SCHR_A000292,Anduconda,Schooner,,,,
SCHR,SCHR_A000293,Angeline,Schooner,Hammon,,,
SCHR,SCHR_A000293,Angeline,Schooner,Vanclip,,,
SCHR,SCHR_A000293,Angeline,Schooner,Vanclief,,,
SCHR,SCHR_A000293,Angeline,Schooner,Vancleaf,,,
SCHR,SCHR_A000293,Angeline Vancleaf,Schooner,Holmes,,,
SCHR,SCHR_A000293,Angeline Vancleaf,Schooner,Lemmon,,,
SCHR,SCHR_A000299,Angenora,Schooner,Harrick,,,
SCHR,SCHR_A000300,Anglo-Saxon,Schooner,,,,
SCHR,SCHR_A000301,Animate,Schooner,Goslin,,,
SCHR,SCHR_A000302,Ann,Schooner,Halsey,,,
SCHR,SCHR_A000302,Ann,Schooner,Hopkins,,,
SCHR,SCHR_A000302,Ann,Schooner,Woglam,,,
SCHR,SCHR_A000302,Ann,Schooner,Cole,,,
SCHR,SCHR_A000302,Ann,Schooner,,,,
SCHR,SCHR_A000307,Ann Bell,Schooner,Ellis,,,
SCHR,SCHR_A000308,Ann C. Baker,Schooner,Smith,,,
SCHR,SCHR_A000308,Ann C. Baker,Schooner,Ireland,,,
SCHR,SCHR_A000310,Ann Caroline,Schooner,Rogers,,,
SCHR,SCHR_A000310,Ann Caroline,Schooner,Bacon,,,
SCHR,SCHR_A000310,Ann Caroline,Schooner,Applegate,,,
SCHR,SCHR_A000313,Ann Cole,Schooner,Taylor,,,
SCHR,SCHR_A000314,Ann D.,Schooner,Dissosway,,,
SCHR,SCHR_A000314,Ann D.,Schooner,Mott,,,
SCHR,SCHR_A000314,Ann D.,Schooner,,,,
SCHR,SCHR_A000314,Ann D.,Schooner,Newton,,,
SCHR,SCHR_A000314,Ann D. Mott,Schooner,,,,
SCHR,SCHR_A000318,Ann D. Bedell,Schooner,,,,
SCHR,SCHR_A000320,Ann D. Smith,Schooner,,,,
SCHR,SCHR_A000321,Ann E. Glover,Schooner,Elliott,,,
SCHR,SCHR_A000322,Ann E. Grant,Schooner,Swain,,,
SCHR,SCHR_A000323,Ann Eliza,Schooner,Asay,,,
SCHR,SCHR_A000323,Ann Eliza,Schooner,Jones,,,
SCHR,SCHR_A000323,Ann Eliza,Schooner,Asa,,,
SCHR,SCHR_A000323,Ann Eliza,Schooner,Grant,,,
SCHR,SCHR_A000327,Ann Eliza Cake,Schooner,Souy,,,
SCHR,SCHR_A000327,Ann Eliza Cake,Schooner,Sooy,,,
SCHR,SCHR_A000329,Ann Elizabeth,Schooner,Kendrick,,,
SCHR,SCHR_A000330,Ann G. Sikes,Schooner,Rowden,,,
SCHR,SCHR_A000330,Ann G. Sikes,Schooner,Roughton,,,
SCHR,SCHR_A000330,Ann G. Sikes,Schooner,Reroden,,,
SCHR,SCHR_A000330,Ann G. Sikes,Schooner,Rowlin,,,
SCHR,SCHR_A000330,Ann G. Sikes,Schooner,Raughton,,,
SCHR,SCHR_A000335,Ann G. Sykes,Schooner,,,,
SCHR,SCHR_A000336,Ann Gardner,Schooner,Moss,,,
SCHR,SCHR_A000337,Ann Hallsey,Schooner,Balance,,,
SCHR,SCHR_A000338,Ann Hamilton,Schooner,Thomas,,,
SCHR,SCHR_A000338,Ann Hamilton,Schooner,Jones,,,
SCHR,SCHR_A000338,Ann Hamilton,Schooner,,,,
SCHR,SCHR_A000341,Ann Hunter,Schooner,Norris,,,
SCHR,SCHR_A000341,Ann Hunter,Schooner,Davis,,,
SCHR,SCHR_A000343,Ann M. Weeks,Schooner,Norwood,,,
SCHR,SCHR_A000344,Ann McCarty,Schooner,Hatton,,,
SCHR,SCHR_A000344,Ann McCarty,Schooner,Sloop,,,
SCHR,SCHR_A000346,Ann Peckerell,Schooner,Palmer,,,
SCHR,SCHR_A000346,Ann Pickerel,Schooner,Dukes,,,
SCHR,SCHR_A000346,Ann Pickerell,Schooner,Dukes,,,
SCHR,SCHR_A000346,Ann Pickerell,Schooner,Duky,,,
SCHR,SCHR_A000346,Ann Pickerell,Schooner,,,,
SCHR,SCHR_A000346,Ann Pickerell,Schooner,Duke,,,
SCHR,SCHR_A000346,Ann Pickerell,Schooner,Dawn,,,
SCHR,SCHR_A000346,Ann Pickerell,Schooner,Elzey,,,
SCHR,SCHR_A000346,Ann Pickerell,Schooner,Leverton,,,
SCHR,SCHR_A000346,Ann Pickrell,Schooner,Dukes,,,
SCHR,SCHR_A000346,Ann Pickrell,Schooner,Palmer,,,
SCHR,SCHR_A000346,Ann Pickrell,Schooner,Elsey,,,
SCHR,SCHR_A000358,Ann S. Brown,Schooner,Brown,,,
SCHR,SCHR_A000359,Ann S. Cannon,Schooner,Nowell,,,
SCHR,SCHR_A000359,Ann S. Cannon,Schooner,,,,
SCHR,SCHR_A000361,Ann Somers,Schooner,Somers,,,
SCHR,SCHR_A000362,Ann W. Hutchinson,Schooner,Shearman,,,
SCHR,SCHR_A000363,Anna B. Hayes,Schooner,Robinson,,,
SCHR,SCHR_A000363,Anna B. Hayne,Schooner,Robertson,,,
SCHR,SCHR_A000363,Anna B. Hays,Schooner,Robinson,,,
SCHR,SCHR_A000366,Anna Belle,Schooner,North,,,
SCHR,SCHR_A000367,Anna Cole,Schooner,,,,
SCHR,SCHR_A000368,Anna D.,Schooner,Rose,,,
SCHR,SCHR_A000369,Anna Howe,Schooner,,,,
SCHR,SCHR_A000370,Anna Orleans,Schooner,Robinson,,,
SCHR,SCHR_A000371,Anna Smith,Schooner,Smith,,,
SCHR,SCHR_A000372,Annacoats,Schooner,McGown,,,
SCHR,SCHR_A000373,Annandale,Schooner,Hewes,,,
SCHR,SCHR_A000374,Anne Bell,Schooner,North,,,
SCHR,SCHR_A000375,Annie Cole,Schooner,Crockett,,,
SCHR,SCHR_A000376,Annie J. Russel,Schooner,Hodges,,,
SCHR,SCHR_A000377,Anocosta,Schooner,McGowan,,,
SCHR,SCHR_A000378,Antares,Schooner,Cordery,,,
SCHR,SCHR_A000378,Antares,Schooner,Gandy,,,
SCHR,SCHR_A000380,Antelope,Schooner,Doyle,,,
SCHR,SCHR_A000380,Antelope,Schooner,Gunn,,,
BRIG,SCHR_A000382,Antoinette,Brig,Brown,,,
SCHR,SCHR_A000382,Antoinette,Schooner,Brown,,,
SCHR,SCHR_A000382,Antoinette,Schooner,,,,
SCHR,SCHR_A000382,Antomette,Schooner,Brown,,,
SCHR,SCHR_A000385,Anxiety,Schooner,Sanford,,,
SCHR,SCHR_A000386,Applegate,Schooner,Endicott,,,
SCHR,SCHR_A000387,Arabia,Schooner,Davis,,,
SCHR,SCHR_A000388,Aranna,Schooner,,,,
SCHR,SCHR_A000389,Arapeck,Schooner,Sheppard,,,
SCHR,SCHR_A000390,Arcader,Schooner,Rogers,,,
SCHR,SCHR_A000391,Archie,Schooner,Wilson,,,
SCHR,SCHR_A000392,Arcola,Schooner,Corson,,,
SCHR,SCHR_A000392,Arcola,Schooner,Carson,,,
SCHR,SCHR_A000394,Arctic,Schooner,Wilson,,,
SCHR,SCHR_A000394,Arctic,Schooner,Winslow,,,
SCHR,SCHR_A000394,Arctic,Schooner,Windslow,,,
SCHR,SCHR_A000394,Arctic,Schooner,Penfield,,,
SCHR,SCHR_A000394,Arctic,Schooner,Moulton,,,
SCHR,SCHR_A000394,Arctic,Schooner,Jackman,,,
SCHR,SCHR_A000394,Arctic,Schooner,Fowler,,,
SCHR,SCHR_A000394,Arctic,Schooner,Hicks,,,
SCHR,SCHR_A000394,Arctic,Schooner,Ogden,,,
SCHR,SCHR_A000403,Arcularius,Schooner,Snow,,,
SCHR,SCHR_A000404,Arestes,Schooner,Chase,,,
SCHR,SCHR_A000405,Argo,Schooner,Rightman,,,
SCHR,SCHR_A000406,Ariadne,Schooner,,,,
SCHR,SCHR_A000407,Arietes,Schooner,Chase,,,
SCHR,SCHR_A000408,Arietis,Schooner,Chase,,,
SCHR,SCHR_A000409,Ark,Schooner,Underwrighter,,,
SCHR,SCHR_A000410,Arkansas,Schooner,Marshall,,,
SCHR,SCHR_A000410,Arkansas,Schooner,,,,
SCHR,SCHR_A000410,Arkansas,Schooner,Mills,,,
SCHR,SCHR_A000413,Arlington,Schooner,Murch,,,
SCHR,SCHR_A000413,Arlington,Schooner,Lewis,,,
SCHR,SCHR_A000413,Arlington,Schooner,Jones,,,
SCHR,SCHR_A000416,Armada,Schooner,,,,
SCHR,SCHR_A000416,Armeda,Schooner,Elzey,,,
SCHR,SCHR_A000416,Armedia,Schooner,Elzey,,,
SCHR,SCHR_A000419,Armide,Schooner,Langley,,,
SCHR,SCHR_A000420,Arne,Schooner,Moore,,,
SCHR,SCHR_A000421,Art,Schooner,Simpson,,,
SCHR,SCHR_A000421,Art,Schooner,,,,
SCHR,SCHR_A000423,Artist,Schooner,Claridge,,,
SCHR,SCHR_A000424,Ashland,Schooner,Williams,,,
SCHR,SCHR_A000424,Ashland,Schooner,North,,,
SCHR,SCHR_A000424,Ashland,Schooner,,,,
SCHR,SCHR_A000424,Ashland,Schooner,Sadler,,,
SCHR,SCHR_A000424,Ashland,Schooner,Jones,,,
SCHR,SCHR_A000424,Ashland,Schooner,Lefavre,,,
SCHR,SCHR_A000424,Ashland,Schooner,Lefever,,,
SCHR,SCHR_A000424,Ashland,Schooner,Metshell,,,
SCHR,SCHR_A000424,Ashland,Schooner,Parker,,,
SCHR,SCHR_A000424,Ashland,Schooner,Mitchell,,,
SCHR,SCHR_A000424,Ashland,Schooner,Holmes,,,
SCHR,SCHR_A000424,Ashland,Schooner,Graves,,,
SCHR,SCHR_A000424,Ashland,Schooner,Homes,,,
SCHR,SCHR_A000437,Athall,Schooner,Parr,,,
SCHR,SCHR_A000437,Athol,Schooner,Parr,,,
SCHR,SCHR_A000439,Athos,Schooner,Robinson,,,
SCHR,SCHR_A000440,Atlantic,Schooner,Currier,,,
SCHR,SCHR_A000441,Attakapas,Schooner,,,,
SCHR,SCHR_A000443,Augusta,Schooner,,,,
SCHR,SCHR_A000444,Aug Holley,Schooner,Creighton,,,
SCHR,SCHR_A000444,Augustus,Schooner,Blunt,,,
SCHR,SCHR_A000444,Augustus,Schooner,Brimt,,,
SCHR,SCHR_A000444,Augustus,Schooner,Brunt,,,
SCHR,SCHR_A000444,Augustus,Schooner,Holley,,,
SCHR,SCHR_A000444,Augustus Holley,Schooner,Creighton,,,
SCHR,SCHR_A000444,Augustus Holley,Schooner,Davis,,,
SCHR,SCHR_A000444,Augustus Holly,Schooner,Allen,,,
SCHR,SCHR_A000444,Augustus Holly,Schooner,Davis,,,
SCHR,SCHR_A000452,Austin and Ellen,Schooner,Burgess,,,
SCHR,SCHR_A000453,Autumn,Schooner,Hawkins,,,
SCHR,SCHR_A000454,Avender,Schooner,Togg,,,
SCHR,SCHR_A000455,Avon,Schooner,,,,
SCHR,SCHR_Z000001,[ten schooners arrived],Schooner,wood,,,
SCHR,SCHR_Z000002,[UNKNOWN],Schooner,,,,
SCHR,SCHR_Z000003,[unknown],Schooner,guano,,,
SHIP,SHIP_A000001,A. C. Brewer,Ship,,,,
SHIP,SHIP_A000002,Abby Brown,Ship,Moody,,,
SHIP,SHIP_A000003,Ailsa,Br. Ship,Moyse,,,
SHIP,SHIP_A000004,Airy,Ship,,,,
SHIP,SHIP_A000005,Alert,Ship,Thomas,,,
SHIP,SHIP_A000006,Alexander,Ship,Bain,,,
SHIP,SHIP_A000006,Alexander,Ship,,,,
SHIP,SHIP_A000008,Alexandria,Ship,Bain,,,
SHIP,SHIP_A000008,Alexandria,Ship,,,,
SHIP,SHIP_A000010,Alfred Lemmont,Ship,Anderson,,,
SHIP,SHIP_A000011,Algoma,Ship,,,,
SHIP,SHIP_A000011,Algoma,Ship,Calhoun,,,
SHIP,SHIP_A000013,Alice,Ship,Murphy,,,
SHIP,SHIP_A000014,Alice Prevost,Ship,,,,
SHIP,SHIP_A000015,Almode,Ship,Crocker,,,
SHIP,SHIP_A000016,Amaranth,Ship,Probst,,,
SHIP,SHIP_A000016,Amaranth,Ship,Heidorn,,,
SHIP,SHIP_A000018,Anglo Saxon,Ship,Mayo,,,
SHIP,SHIP_A000019,Archer,Ship,Lewis,,,
SHIP,SHIP_A000020,Argo,Ship,Ballard,,,
SHIP,SHIP_A000021,Armida,Ship,,,,
SHIP,SHIP_A000022,Armide,Br. Ship,Langley,,,
SHIP,SHIP_A000023,Arry,Ship,Wilson,,,
SHIP,SHIP_A000024,Aspasia,Ship,Sisson,,,
SHIP,SHIP_A000025,Athens,Ship,Chase,,,
SHIP,SHIP_A000026,August and Ellen,Ship,Burgess,,,
SHIP,SHIP_A000027,Auguste,Ship,Erichs,,,
SHIP,SHIP_Z000001,[unknown],Ship,,,,
SLOP,SLOP_A000001,Alena,Sloop,Wallace,,,
SLOP,SLOP_A000001,Alena,Sloop,Dent,,,
SLOP,SCHR_A000344,Ann McCarty,Sloop,Hatton,,,
SLOP,SLOP_A000004,Ann Simmons,Sloop,Evans,,,
SLOP,SLOP_A000005,Argo Publico,Sloop,Franks,,,
SLOP,SLOP_A000006,Asa Gibbs,Sloop,Holdcraft,,,
SLOP,SLOP_Z000001,[unknown],Sloop,Davis,,,
SLOP,SLOP_Z000002,[unknown],Sloop,Sinclair,,,
STMR,STMR_A000001,A. W. Shultz,Steamer,Hill,,,
STMR,STMR_A000002,Adelaide,Steamer,Cannon,,,
STMR,STMR_A000003,Albany,Steam Propeller,Butler,,,
STMR,STMR_A000003,Albany,Steamer,,,,
STMR,STMR_A000005,Alice Fox,Steamer,Griffin,,,
STMR,STMR_Z000001,[unknown],Steamer,,,,
TGBT,TGBT_A000001,Alliance,Towboat (Steamer),J. H. Smack,,,
NULL,NULL_A000001,Abdel Kader,#N/A,,,,
NULL,NULL_A000002,Advocate,#N/A,Fields,,,
NULL,NULL_A000003,Alexander Law,#N/A,,,,
NULL,NULL_A000004,Andover,#N/A,Berry,,,
NULL,NULL_A000004,Andover,#N/A,Crowell,,,
NULL,NULL_A000006,Ann D.,#N/A,Newton,,,
NULL,NULL_A000007,Ann Eliza,#N/A,Matthews,,,
NULL,NULL_A000008,Ann Pickerel,#N/A,Dukes,,,
NULL,NULL_A000008,Ann Pickerell,#N/A,Leverton,,,
NULL,NULL_A000008,Ann Pickerell,#N/A,Dukes,,,
NULL,NULL_A000008,Ann Pickerell,#N/A,Neverton,,,
NULL,NULL_A000008,Ann Pickrell,#N/A,Dukes,,,
NULL,NULL_A000008,Ann Pickrell,#N/A,Leverton,,,
NULL,NULL_A000014,Arctic,#N/A,Ogden,,,
NULL,NULL_A000014,Arctic,#N/A,Bent,,,
NULL,NULL_A000014,Arctic,#N/A,Hicks,,,
NULL,NULL_A000017,Augustus Holly,#N/A,Davis,,,
SCHR,SCHR_B000001,B. & F. Travers,Schooner,,,,
SCHR,SCHR_B000002,B. B. Beam,Schooner,Merril,,,
SCHR,SCHR_B000002,B. B. Bean,Schooner,Merrill,,,
SCHR,SCHR_B000002,B. B. Bean,Schooner,,,,
SCHR,SCHR_B000005,B. Browning,Schooner,,,,
SCHR,SCHR_B000005,B. Browning,Schooner,Lanfare,,,
SCHR,SCHR_B000007,B. D. Pitts,Schooner,Duncan,,,
SCHR,SCHR_B000007,B. D. Pitts,Schooner,Woody,,,
SCHR,SCHR_B000007,B. D. Pitts,Schooner,Sands,,,
SCHR,SCHR_B000007,B. D. Pitts,Schooner,,,,
SCHR,SCHR_B000011,B. Dickison,Schooner,Grandy,,,
SCHR,SCHR_B000012,B. E. Sharp,Schooner,Sharp,,,
SCHR,SCHR_B000012,B. E. Sharp,Schooner,,,,
SCHR,SCHR_B000014,B. F. Payton,Schooner,Nickerson,,,
SCHR,SCHR_B000015,B. F. Reeves,Schooner,Shaw,,,
SCHR,SCHR_B000015,B. F. Reeves,Schooner,Carmon,,,
SCHR,SCHR_B000015,B. F. Reeves,Schooner,Shall,,,
SCHR,SCHR_B000018,B. F. Woolsey,Schooner,Errickson,,,
SCHR,SCHR_B000018,B. F. Woolsey,Schooner,,,,
SCHR,SCHR_B000018,B. F. Woolsey,Schooner,Erickson,,,
SCHR,SCHR_B000021,B. Flanner,Schooner,Applegait,,,
SCHR,SCHR_B000022,B. Franklin,Schooner,,,,
SCHR,SCHR_B000023,B. Frink,Schooner,Frink,,,
SCHR,SCHR_B000024,B. G. Tupman,Schooner,Simmons,,,
SCHR,SCHR_B000025,B. J. Strong,Schooner,Walters,,,
SCHR,SCHR_B000026,B. K. Hawley,Schooner,Reese,,,
SCHR,SCHR_B000026,B. K. Hawley,Schooner,Pritchett,,,
SCHR,SCHR_B000028,B. Knight,Schooner,Endicott,,,
SCHR,SCHR_B000029,B. L. Baker,Schooner,Sharp,,,
SCHR,SCHR_B000030,B. L. Berry,Schooner,Sharp,,,
SCHR,SCHR_B000030,B. L. Berry,Schooner,Weaver,,,
SCHR,SCHR_B000032,B. L. F.,Schooner,Travers,,,
SCHR,SCHR_B000033,B. Leech,Schooner,,,,
SCHR,SCHR_B000034,B. M. Fox,Schooner,Parker,,,
SCHR,SCHR_B000035,B. Maitland,Schooner,,,,
SCHR,SCHR_B000036,B. R. Hull,Schooner,Holmes,,,
SCHR,SCHR_B000037,B. Strong,Schooner,Wallers,,,
SCHR,SCHR_B000018,B. T. Wolsey,Schooner,Errickson,,,
BOAT,BOAT_B000001,B. Tisdale,Boat,,,,
SCHR,SCHR_B000038,B. Vandiver,Schooner,Jones,,,
SCHR,SCHR_B000039,B. W. Saunders,Schooner,,,,
SCHR,SCHR_B000040,B. Watson,Schooner,Robinson,,,
NULL,SCHR_B000040,B. Watson,,Maguire,,,
SCHR,SCHR_B000042,Bainegat,Schooner,Fitchett,,,
SCHR,SCHR_B000043,Balah E. Sharp,Schooner,Girell,,,
SCHR,SCHR_B000044,Baldwin,Schooner,,,,
BOAT,BOAT_B000002,Baltic,Boat,,,,
SCHR,SCHR_B000045,Baltic,Schooner,Bunker,,,
SCHR,SCHR_B000045,Baltic,Schooner,Brooks,,,
BOAT,BOAT_B000003,Baltimore,Boat,,,,
SCHR,SCHR_B000046,Baltimore,Schooner,Philips,,,
SCHR,SCHR_B000046,Baltimore,Schooner,,,,
SCHR,SCHR_B000046,Baltimore,Schooner,Phillips,,,
SCHR,SCHR_B000046,Baltimore,Schooner,Crief,,,
SCHR,SCHR_B000046,Baltimore,Schooner,Phelps,,,
SCHR,SCHR_B000046,Baltimore,Schooner,Owens,,,
NULL,SCHR_B000046,Baltimore,,Low,,,
SCHR,SCHR_B000047,Baltimore Belle,Schooner,Walters,,,
SHIP,SHIP_B000001,Baneda Brothers,Ship,,,,
SCHR,SCHR_B000048,Banquet,Schooner,,,,
SHIP,SHIP_B000002,Banshee,Ship,Kean,,,
SHIP,SHIP_B000003,Bansher,Ship,,,,
SCHR,SCHR_B000049,Banvard,Schooner,Curtis,,,
SCHR,SCHR_B000049,Banvard,Schooner,Green,,,
SCHR,SCHR_B000049,Banvard,Schooner,,,,
SCHR,SCHR_B000050,Barbara,Schooner,,,,
SCHR,SCHR_B000051,Barkalow,Schooner,Grant,,,
SCHR,SCHR_B000052,Barnagat,Schooner,Firehell,,,
SCHR,SCHR_B000052,Barnagat,Schooner,Fitchett,,,
SCHR,SCHR_B000052,Barnegat,Schooner,Fitchett,,,
SCHR,SCHR_B000052,Barnegat,Schooner,Fitchet,,,
SCHR,SCHR_B000053,Bay State,Schooner,Clark,,,
SCHR,SCHR_B000053,Bay State,Schooner,Verrill,,,
SCHR,SCHR_B000054,Beacon,Schooner,Smith,,,
SHIP,SHIP_B000004,Beatrice,Ship,,,,
SHIP,SHIP_B000004,Beatrice,Ship,Rogers,,,
SCHR,SCHR_B000055,Beauchamp,Schooner,,,,
SCHR,SCHR_B000056,Beauchamp Howard,Schooner,Candler,,,
SCHR,SCHR_B000057,Beauty,Schooner,,,,
SCHR,SCHR_B000057,Beauty,Schooner,Chambers,,,
SCHR,SCHR_B000057,Beauty,Schooner,Warren,,,
SCHR,SCHR_B000057,Beauty,Schooner,Johnson,,,
SCHR,SCHR_B000057,Beauty,Schooner,Chamber,,,
PACK,PACK_B000001,Bedell,Norfolk Packet,,,,
SCHR,SCHR_B000058,Bee,Schooner,Wifard,,,
SCHR,SCHR_B000058,Bee,Schooner,Troyfort,,,
SCHR,SCHR_B000059,Bela Peck,Schooner,,,,
SCHR,SCHR_B000059,Bella Peck,Schooner,Gardner,,,
SCHR,SCHR_B000059,Bella Peck,Schooner,,,,
BARQ,BARQ_B000001,Bellas,Barque,Matthews,,,
BOAT,BOAT_B000004,Belle,Boat,,,,
BRIG,BRIG_B000001,Belle,Brig,Greenlow,,,
BRIG,BRIG_B000001,Belle,Brig,Langthorn,,,
SCHR,SCHR_B000060,Belle,Schooner,,,,
SCHR,SCHR_B000061,Belle Conaway,Schooner,Delany,,,
SCHR,SCHR_B000061,Belle Conoway,Schooner,Delany,,,
SCHR,SCHR_B000061,Belle Conway,Schooner,Delany,,,
SCHR,SCHR_B000061,Belle Conway,Schooner,,,,
SCHR,SCHR_B000061,Belle Conway,Schooner,Delaney,,,
SCHR,SCHR_B000062,Belle R. Hull,Schooner,Holmes,,,
SCHR,SCHR_B000063,Bellow,Schooner,Vigures,,,
SCHR,SCHR_B000064,Belvidere,Schooner,Sevelle,,,
STMR,STMR_B000001,Belvidere,Steamer,Gifford,,,
STMR,STMR_B000001,Belvidere,Steamer,Pritchard,,,
STMR,STMR_B000001,Belvidere,Steamer,Pritchett,,,
STMR,STMR_B000001,Belvidere,Steamer,Jones,,,
STMR,STMR_B000001,Belvidere,Steamer,Kean,,,
STMR,STMR_B000001,Belvidere,Steamer,Keen,,,
STMR,STMR_B000001,Belvidere,Steamer,Keene,,,
STMR,STMR_B000001,Belvidere,Steamer,,,,
STMR,STMR_B000001,Belvidere,Steamer,Travis,,,
STMR,STMR_B000001,Belvidere,Steamer,Travers,,,
STMR,STMR_B000001,Belvidere,Steamship,Gifford,,,
SCHR,SCHR_B000065,Ben,Schooner,Henden,,,
SCHR,SCHR_B000065,Ben,Schooner,Henderson,,,
SCHR,SCHR_B000065,Ben,Schooner,,,,
SCHR,SCHR_B000066,Ben Franklin,Schooner,Thomas,,,
SCHR,SCHR_B000066,Ben Franklin,Schooner,Johns,,,
SCHR,SCHR_B000066,Ben Franklin,Schooner,John,,,
SCHR,SCHR_B000067,Ben Sheppard,Schooner,Adams,,,
SCHR,SCHR_B000068,Ben Vandever,Schooner,King,,,
SCHR,SCHR_B000068,Ben Vandever,Schooner,Holmes,,,
SCHR,SCHR_B000068,Ben Vandever,Schooner,Jones,,,
SCHR,SCHR_B000068,Ben Vandevir,Schooner,Jones,,,
SCHR,SCHR_B000068,Ben Vandiver,Schooner,King,,,
SCHR,SCHR_B000068,Ben Vandiver,Schooner,Holmes,,,
SCHR,SCHR_B000068,Ben Vandiver,Schooner,,,,
SCHR,SCHR_B000068,Ben Vandiver,Schooner,North,,,
SCHR,SCHR_B000068,Ben Vandiver,Schooner,Jones,,,
SCHR,SCHR_B000069,Ben Whitely,Schooner,,,,
SCHR,SCHR_B000069,Ben Whitley,Schooner,Thompson,,,
SCHR,SCHR_B000068,Ben. Vandiver,Schooner,Holmes,,,
SCHR,SCHR_B000070,Bengal,Schooner,Pierce,,,
SCHR,SCHR_B000070,Bengal,Schooner,Hicks,,,
SCHR,SCHR_B000070,Bengal,Schooner,Hix,,,
SCHR,SCHR_B000071,Benj. C. Buck,Schooner,Wilson,,,
SCHR,SCHR_B000072,Benjamen Wells,Schooner,Staples,,,
SCHR,SCHR_B000073,Benjamin Butler,Schooner,,,,
SCHR,SCHR_B000071,Benjamin C. Buck,Schooner,Wilson,,,
SCHR,SCHR_B000074,Benjamin English,Schooner,Lyons,,,
BOAT,BOAT_B000005,Benjamin Franklin,Boat,,,,
SCHR,SCHR_B000066,Benjamin Franklin,Schooner,Thomas,,,
SCHR,SCHR_B000066,Benjamin Franklin,Schooner,Greenleaf,,,
SCHR,SCHR_B000066,Benjamin Franklin,Schooner,Grenley,,,
SLOP,SLOP_B000001,Benjamin Franklin,Sloop,Ratcliff,,,
SCHR,SCHR_B000075,Benjamin J. Sprindle,Schooner,Lawrence,,,
SCHR,SCHR_B000068,Benjamin J. Vandiver,Schooner,King,,,
SCHR,SCHR_B000076,Benjamin L. Berry,Schooner,Sharp,,,
SCHR,SCHR_B000078,Benjamin Strong,Schooner,Smith,,,
SCHR,SCHR_B000078,Benjamin Strong,Schooner,Walters,,,
SCHR,SCHR_B000078,Benjamin Strong,Schooner,Waters,,,
SCHR,SCHR_B000077,Benjamin T. Reeves,Schooner,Shaw,,,
SCHR,SCHR_B000068,Benjamin Vandever,Schooner,,,,
SCHR,SCHR_B000068,Benjamin Vandiver,Schooner,Jones,,,
SCHR,SCHR_B000068,Benjamin Vandiver,Schooner,,,,
SCHR,SCHR_B000069,Benjamin Whitley,Schooner,Edens,,,
SCHR,SCHR_B000079,Bennett,Schooner,McNamar,,,
SCHR,SCHR_B000080,Bergen,Schooner,Cole,,,
SCHR,SCHR_B000080,Bergen,Schooner,Myers,,,
SCHR,SCHR_B000080,Bergen,Schooner,Magee,,,
SCHR,SCHR_B000080,Bergen,Schooner,Woglam,,,
SCHR,SCHR_B000080,Bergen,Schooner,,,,
SCHR,SCHR_B000080,Berger,Schooner,Magee,,,
SCHR,SCHR_B000081,Bergese,Schooner,Magee,,,
SHIP,SHIP_B000005,Bermington,Ship,Douglas,,,
BARQ,BARQ_B000002,Bertina,Barque,,,,
SCHR,SCHR_B000082,Bess,Schooner,Dillett,,,
SHIP,SHIP_B000006,Bethish,Ship,Jewett,,,
SCHR,SCHR_B000083,Betsy Hopper,Schooner,McCready,,,
SCHR,SCHR_B000083,Bettie Hooper,Schooner,McCready,,,
SCHR,SCHR_B000083,Betty Hooper,Schooner,Wilson,,,
SCHR,SCHR_B000084,Beulah,Schooner,Henson,,,
